4600.0 	: 65.61908247348686 	 ... Pass? False
4700.0 	: 64.62987253079295 	 ... Pass? False
4800.0 	: 54.76713253128369 	 ... Pass? False
4900.0 	: 57.94246275657909 	 ... Pass? False
5000.0 	: 57.318020083030575 	 ... Pass? False
5100.0 	: 54.39802595849538 	 ... Pass? False
5200.0 	: 56.60711926911236 	 ... Pass? False
5300.0 	: 58.756565306643495 	 ... Pass? False
5400.0 	: 67.40181664429802 	 ... Pass? False
5500.0 	: 59.352494559105736 	 ... Pass? False
5600.0 	: 52.70030667170823 	 ... Pass? False
5700.0 	: 50.45754285962467 	 ... Pass? False
5800.0 	: 57.953453083919655 	 ... Pass? False
5900.0 	: 54.92232661787952 	 ... Pass? False
6000.0 	: 54.95028676694437 	 ... Pass? False
6100.0 	: 51.03954767742593 	 ... Pass? False
6200.0 	: 58.38137667979049 	 ... Pass? False
6300.0 	: 59.72931127257148 	 ... Pass? False
6400.0 	: 58.96219275821403 	 ... Pass? False
6500.0 	: 55.41208696468222 	 ... Pass? False
6600.0 	: 57.22498555975089 	 ... Pass? False
6700.0 	: 55.75717611516113 	 ... Pass? False
6800.0 	: 56.721473683567794 	 ... Pass? False
6900.0 	: 57.933588437077034 	 ... Pass? False
7000.0 	: 55.80238414250269 	 ... Pass? False
7100.0 	: 60.316527981941576 	 ... Pass? False
7200.0 	: 67.73537852110394 	 ... Pass? False
7300.0 	: 61.62402184589287 	 ... Pass? False
7400.0 	: 65.45710203962878 	 ... Pass? False
7500.0 	: 64.1878559070866 	 ... Pass? False
7600.0 	: 63.746016853780446 	 ... Pass? False
7700.0 	: 64.61961268379198 	 ... Pass? False
7800.0 	: 62.753534373215274 	 ... Pass? False
7900.0 	: 66.09670785131175 	 ... Pass? False
8000.0 	: 59.33150936767596 	 ... Pass? False
8100.0 	: 60.14683806789978 	 ... Pass? False
8200.0 	: 63.830736117471986 	 ... Pass? False
8300.0 	: 67.4345679398094 	 ... Pass? False
8400.0 	: 61.02698575887129 	 ... Pass? False
8500.0 	: 62.00517640341508 	 ... Pass? False
8600.0 	: 62.62491389166573 	 ... Pass? False
8700.0 	: 64.73190626444311 	 ... Pass? False
8800.0 	: 63.812545166383586 	 ... Pass? False
8900.0 	: 65.78859528036462 	 ... Pass? False
9000.0 	: 68.44341173567457 	 ... Pass? False
9100.0 	: 69.66641720835213 	 ... Pass? False
9200.0 	: 60.73577906423108 	 ... Pass? False
9300.0 	: 67.55542233778868 	 ... Pass? False
9400.0 	: 65.43767350899604 	 ... Pass? False
9500.0 	: 63.11554622801546 	 ... Pass? False
9600.0 	: 57.67339863128254 	 ... Pass? False
9700.0 	: 60.830981339004495 	 ... Pass? False
9800.0 	: 63.01288307620612 	 ... Pass? False
9900.0 	: 65.48278684449838 	 ... Pass? False
10000.0 	: 63.74642914108114 	 ... Pass? False
10100.0 	: 63.45326920239785 	 ... Pass? False
10200.0 	: 60.52833250043892 	 ... Pass? False
10300.0 	: 61.73716358574677 	 ... Pass? False
10400.0 	: 63.91468192031073 	 ... Pass? False
10500.0 	: 50.708609120272826 	 ... Pass? False
10600.0 	: 55.042496025446354 	 ... Pass? False
10700.0 	: 46.97888624471173 	 ... Pass? False
10800.0 	: 50.51770867933729 	 ... Pass? False
10900.0 	: 57.36834891639094 	 ... Pass? False
11000.0 	: 57.26154993939039 	 ... Pass? False
11100.0 	: 61.185219363922556 	 ... Pass? False
11200.0 	: 63.05381476253541 	 ... Pass? False
11300.0 	: 60.94383886621162 	 ... Pass? False
11400.0 	: 62.83125057188661 	 ... Pass? False
11500.0 	: 66.44113994764595 	 ... Pass? False
11600.0 	: 58.53986963381652 	 ... Pass? False
11700.0 	: 59.502662661788676 	 ... Pass? False
11800.0 	: 62.998105004762834 	 ... Pass? False
11900.0 	: 67.04584247421477 	 ... Pass? False
12000.0 	: 64.16488786844502 	 ... Pass? False
12100.0 	: 63.284003284161116 	 ... Pass? False
12200.0 	: 59.61918626126496 	 ... Pass? False
12300.0 	: 58.644665939662374 	 ... Pass? False
12400.0 	: 58.608638308915445 	 ... Pass? False
12500.0 	: 61.3050508838233 	 ... Pass? False
12600.0 	: 58.050940104714215 	 ... Pass? False
12700.0 	: 47.73632657001269 	 ... Pass? False
12800.0 	: 50.20935808274993 	 ... Pass? False
12900.0 	: 55.89541304032005 	 ... Pass? False
13000.0 	: 58.752046135595094 	 ... Pass? False
13100.0 	: 55.15248429841532 	 ... Pass? False
13200.0 	: 58.797305667006555 	 ... Pass? False
13300.0 	: 56.66067835176959 	 ... Pass? False
13400.0 	: 51.42919014277345 	 ... Pass? False
13500.0 	: 53.27819515672918 	 ... Pass? False
13600.0 	: 50.07972045266527 	 ... Pass? False
13700.0 	: 50.664743979003035 	 ... Pass? False
13800.0 	: 45.698880636164446 	 ... Pass? False
13900.0 	: 44.93795791807989 	 ... Pass? False
14000.0 	: 42.568854097142534 	 ... Pass? False
14100.0 	: 48.173249493871865 	 ... Pass? False
14200.0 	: 40.91930833991668 	 ... Pass? False
14300.0 	: 44.14260101565921 	 ... Pass? False
14400.0 	: 42.296935108474315 	 ... Pass? False
14500.0 	: 44.2174516789284 	 ... Pass? False
14600.0 	: 38.486080201712156 	 ... Pass? False
14700.0 	: 37.88949199258175 	 ... Pass? False
14800.0 	: 38.62574838347027 	 ... Pass? False
14900.0 	: 32.49512841450087 	 ... Pass? False
15000.0 	: 34.09284008866942 	 ... Pass? False
15100.0 	: 31.997755678333334 	 ... Pass? False
15200.0 	: 27.43441321292093 	 ... Pass? False
15300.0 	: 32.488657462509366 	 ... Pass? False
15400.0 	: 32.32743018380461 	 ... Pass? False
15500.0 	: 26.345567789995783 	 ... Pass? False
15600.0 	: 25.95327112424124 	 ... Pass? False
15700.0 	: 32.211481539638925 	 ... Pass? False
15800.0 	: 31.218473174182947 	 ... Pass? False
15900.0 	: 26.601020972602896 	 ... Pass? False
16000.0 	: 23.7100571478732 	 ... Pass? False
16100.0 	: 18.981875662933163 	 ... Pass? False
16200.0 	: 22.048354627518677 	 ... Pass? False
16300.0 	: 21.93736652322906 	 ... Pass? False
16400.0 	: 19.60654279182097 	 ... Pass? False
16500.0 	: 25.00892917464276 	 ... Pass? False
16600.0 	: 23.7978124037206 	 ... Pass? False
16700.0 	: 27.87194789197892 	 ... Pass? False
16800.0 	: 26.715461846001688 	 ... Pass? False
16900.0 	: 29.779080614979677 	 ... Pass? False
17000.0 	: 31.50131605731579 	 ... Pass? False
17100.0 	: 29.536314102087886 	 ... Pass? False
17200.0 	: 28.626167218153313 	 ... Pass? False
17300.0 	: 33.36663143935672 	 ... Pass? False
17400.0 	: 36.20869099956923 	 ... Pass? False
17500.0 	: 33.23332589320631 	 ... Pass? False
17600.0 	: 32.30190158306331 	 ... Pass? False
17700.0 	: 32.90098719740925 	 ... Pass? False
17800.0 	: 28.601257589728533 	 ... Pass? False
17900.0 	: 27.18066247366218 	 ... Pass? False
18000.0 	: 24.68085500379057 	 ... Pass? False
18100.0 	: 26.379102173134356 	 ... Pass? False
18200.0 	: 27.6497232775787 	 ... Pass? False
18300.0 	: 24.770371483977044 	 ... Pass? False
18400.0 	: 29.73450448124987 	 ... Pass? False
18500.0 	: 31.0460549090038 	 ... Pass? False
18600.0 	: 24.986477637929852 	 ... Pass? False
18700.0 	: 23.95248234488193 	 ... Pass? False
18800.0 	: 18.65779004768055 	 ... Pass? False
18900.0 	: 18.827435009151145 	 ... Pass? False
19000.0 	: 23.33386232759935 	 ... Pass? False
19100.0 	: 23.726285872650237 	 ... Pass? False
19200.0 	: 24.489170592505715 	 ... Pass? False
19300.0 	: 23.41201782188648 	 ... Pass? False
19400.0 	: 20.97166400258928 	 ... Pass? False
19500.0 	: 20.55688085687639 	 ... Pass? False
19600.0 	: 21.014109559387407 	 ... Pass? False
19700.0 	: 23.22518281686942 	 ... Pass? False
19800.0 	: 23.247832071490237 	 ... Pass? False
19900.0 	: 21.68756230103733 	 ... Pass? False
20000.0 	: 23.543050933037975 	 ... Pass? False
20100.0 	: 17.503681543635793 	 ... Pass? False
20200.0 	: 16.26189024046161 	 ... Pass? False
20300.0 	: 14.717976236790804 	 ... Pass? False
20400.0 	: 10.823709741947951 	 ... Pass? False
20500.0 	: 12.203888548115742 	 ... Pass? False
20600.0 	: 13.83638505645962 	 ... Pass? False
20700.0 	: 17.168348814113685 	 ... Pass? False
20800.0 	: 14.573308847423249 	 ... Pass? False
20900.0 	: 15.898682197804703 	 ... Pass? False
21000.0 	: 13.058196331133786 	 ... Pass? False
21100.0 	: 10.926621162304826 	 ... Pass? False
21200.0 	: 10.575778020041753 	 ... Pass? False
21300.0 	: 8.890783561725613 	 ... Pass? False
21400.0 	: 7.082434623011025 	 ... Pass? False
21500.0 	: 9.853231838642074 	 ... Pass? False
21600.0 	: 6.942092352417376 	 ... Pass? False
21700.0 	: 6.236566254006306 	 ... Pass? False
21800.0 	: 6.056764134702135 	 ... Pass? False
21900.0 	: 7.795751073525594 	 ... Pass? False
22000.0 	: 10.039316115190218 	 ... Pass? False
22100.0 	: 8.429760542085063 	 ... Pass? False
22200.0 	: 9.84941932120313 	 ... Pass? False
22300.0 	: 6.573448673528532 	 ... Pass? False
22400.0 	: 6.168751983737337 	 ... Pass? False
22500.0 	: 7.760029090631946 	 ... Pass? False
22600.0 	: 8.101230571743471 	 ... Pass? False
22700.0 	: 8.528844544176465 	 ... Pass? False
22800.0 	: 7.432248969532225 	 ... Pass? False
22900.0 	: 7.15915217345551 	 ... Pass? False
23000.0 	: 6.843737642787346 	 ... Pass? False
23100.0 	: 6.82440043058989 	 ... Pass? False
23200.0 	: 6.106752427461117 	 ... Pass? False
23300.0 	: 4.37834749110749 	 ... Pass? False
23400.0 	: 6.888714866932389 	 ... Pass? False
23500.0 	: 4.342200782718663 	 ... Pass? False
23600.0 	: 8.598121211998873 	 ... Pass? False
23700.0 	: 11.416725785259274 	 ... Pass? False
23800.0 	: 4.614869979440783 	 ... Pass? False
23900.0 	: 7.931137953512447 	 ... Pass? False
24000.0 	: 6.870747163604804 	 ... Pass? False
24100.0 	: 5.794387266989403 	 ... Pass? False
24200.0 	: 4.998223072822711 	 ... Pass? False
24300.0 	: 6.154690176553473 	 ... Pass? False
24400.0 	: 7.628956243563422 	 ... Pass? False
24500.0 	: 7.672251133195985 	 ... Pass? False
24600.0 	: 6.698372600149369 	 ... Pass? False
24700.0 	: 6.5424065639902835 	 ... Pass? False
24800.0 	: 9.146398046737005 	 ... Pass? False
24900.0 	: 7.671626086530409 	 ... Pass? False
25000.0 	: 13.319821973834564 	 ... Pass? False
25100.0 	: 8.707186705030466 	 ... Pass? False
25200.0 	: 6.947524849862205 	 ... Pass? False
25300.0 	: 7.034871941126298 	 ... Pass? False
25400.0 	: 6.873522660853837 	 ... Pass? False
25500.0 	: 7.60290549053326 	 ... Pass? False
25600.0 	: 6.434186606225396 	 ... Pass? False
25700.0 	: 8.48471600132308 	 ... Pass? False
25800.0 	: 9.60365945194286 	 ... Pass? False
25900.0 	: 11.577711965803417 	 ... Pass? False
26000.0 	: 10.959018596114987 	 ... Pass? False
26100.0 	: 18.490573911779663 	 ... Pass? False
26200.0 	: 15.107016693413584 	 ... Pass? False
26300.0 	: 17.455381125975748 	 ... Pass? False
26400.0 	: 13.346964212461273 	 ... Pass? False
26500.0 	: 11.669707556298704 	 ... Pass? False
26600.0 	: 9.016728317659641 	 ... Pass? False
26700.0 	: 10.211906360375082 	 ... Pass? False
26800.0 	: 14.645911304189951 	 ... Pass? False
26900.0 	: 13.13621623898149 	 ... Pass? False
27000.0 	: 11.684672286408613 	 ... Pass? False
27100.0 	: 8.631910155399822 	 ... Pass? False
27200.0 	: 9.464883502533041 	 ... Pass? False
27300.0 	: 11.74652315777817 	 ... Pass? False
27400.0 	: 12.331350753974789 	 ... Pass? False
27500.0 	: 16.6242476787005 	 ... Pass? False
27600.0 	: 18.389629381094608 	 ... Pass? False
27700.0 	: 15.842195265441092 	 ... Pass? False
27800.0 	: 13.82500865947253 	 ... Pass? False
27900.0 	: 22.364880993767756 	 ... Pass? False
28000.0 	: 25.846643155730675 	 ... Pass? False
28100.0 	: 21.565671679812837 	 ... Pass? False
28200.0 	: 28.521486799505283 	 ... Pass? False
28300.0 	: 22.332142548264528 	 ... Pass? False
28400.0 	: 27.24977929087467 	 ... Pass? False
28500.0 	: 21.494763402918764 	 ... Pass? False
28600.0 	: 18.875525964197607 	 ... Pass? False
28700.0 	: 19.016123183946576 	 ... Pass? False
28800.0 	: 17.97163043327481 	 ... Pass? False
28900.0 	: 20.676481610644856 	 ... Pass? False
29000.0 	: 23.829698288149757 	 ... Pass? False
29100.0 	: 22.82333397899592 	 ... Pass? False
29200.0 	: 23.17819708962091 	 ... Pass? False
29300.0 	: 28.548745847963005 	 ... Pass? False
29400.0 	: 34.329529389483156 	 ... Pass? False
29500.0 	: 31.460206568594117 	 ... Pass? False
29600.0 	: 28.802641589646356 	 ... Pass? False
29700.0 	: 27.72985880433683 	 ... Pass? False
29800.0 	: 27.197540784851995 	 ... Pass? False
29900.0 	: 27.131417953671814 	 ... Pass? False
30000.0 	: 25.688991690370017 	 ... Pass? False
30100.0 	: 21.55526636647295 	 ... Pass? False
30200.0 	: 16.85827834529465 	 ... Pass? False
30300.0 	: 14.671489939045912 	 ... Pass? False
30400.0 	: 16.011452634362257 	 ... Pass? False
30500.0 	: 12.86579202809574 	 ... Pass? False
30600.0 	: 11.772114286388359 	 ... Pass? False
30700.0 	: 9.088124267870114 	 ... Pass? False
30800.0 	: 15.6555639901338 	 ... Pass? False
30900.0 	: 16.079716305325604 	 ... Pass? False
31000.0 	: 16.76820633695496 	 ... Pass? False
31100.0 	: 13.956944686693532 	 ... Pass? False
31200.0 	: 12.466097539164451 	 ... Pass? False
31300.0 	: 16.372533283673278 	 ... Pass? False
31400.0 	: 16.62223500758722 	 ... Pass? False
31500.0 	: 21.728580048232118 	 ... Pass? False
31600.0 	: 15.854195622011844 	 ... Pass? False
31700.0 	: 17.893342818346525 	 ... Pass? False
31800.0 	: 18.224506313802095 	 ... Pass? False
31900.0 	: 21.81673489563468 	 ... Pass? False
32000.0 	: 18.40675732173213 	 ... Pass? False
32100.0 	: 21.837121346266372 	 ... Pass? False
32200.0 	: 24.076023513861998 	 ... Pass? False
32300.0 	: 24.99207627274447 	 ... Pass? False
32400.0 	: 26.631388360040376 	 ... Pass? False
32500.0 	: 29.366648717992007 	 ... Pass? False
32600.0 	: 31.803533605488013 	 ... Pass? False
32700.0 	: 35.33324078729177 	 ... Pass? False
32800.0 	: 37.85903476900961 	 ... Pass? False
32900.0 	: 42.2232260025838 	 ... Pass? False
33000.0 	: 40.13660075248163 	 ... Pass? False
33100.0 	: 39.376991602111474 	 ... Pass? False
33200.0 	: 45.557561107681636 	 ... Pass? False
33300.0 	: 47.07289190031079 	 ... Pass? False
33400.0 	: 43.684047630934685 	 ... Pass? False
33500.0 	: 35.80540080075795 	 ... Pass? False
33600.0 	: 39.60570680827627 	 ... Pass? False
33700.0 	: 38.059690425773624 	 ... Pass? False
33800.0 	: 34.560845244788595 	 ... Pass? False
33900.0 	: 40.37735251428427 	 ... Pass? False
34000.0 	: 40.2374858927428 	 ... Pass? False
34100.0 	: 33.658227687712724 	 ... Pass? False
34200.0 	: 36.29879292504049 	 ... Pass? False
34300.0 	: 39.012179281613754 	 ... Pass? False
34400.0 	: 38.11296568670278 	 ... Pass? False
34500.0 	: 35.89376109021646 	 ... Pass? False
34600.0 	: 38.054832368541554 	 ... Pass? False
34700.0 	: 40.58015906025253 	 ... Pass? False
34800.0 	: 46.06344643245683 	 ... Pass? False
34900.0 	: 43.79981067951337 	 ... Pass? False
35000.0 	: 44.83130787495534 	 ... Pass? False
35100.0 	: 45.383591786350024 	 ... Pass? False
35200.0 	: 42.826845573045375 	 ... Pass? False
35300.0 	: 44.71313667542893 	 ... Pass? False
35400.0 	: 45.78818076692082 	 ... Pass? False
35500.0 	: 48.028812146710806 	 ... Pass? False
35600.0 	: 46.99356950045777 	 ... Pass? False
35700.0 	: 40.0960326305632 	 ... Pass? False
35800.0 	: 38.64162190435226 	 ... Pass? False
35900.0 	: 41.3810256257205 	 ... Pass? False
36000.0 	: 41.46150008615419 	 ... Pass? False
36100.0 	: 43.083986614996746 	 ... Pass? False
36200.0 	: 47.27293045748294 	 ... Pass? False
36300.0 	: 41.42404540289209 	 ... Pass? False
36400.0 	: 41.533757319726305 	 ... Pass? False
36500.0 	: 36.66489317214646 	 ... Pass? False
36600.0 	: 36.016504127769934 	 ... Pass? False
36700.0 	: 38.14948869105439 	 ... Pass? False
36800.0 	: 33.394480142626634 	 ... Pass? False
36900.0 	: 32.85384833078072 	 ... Pass? False
37000.0 	: 30.680800575142825 	 ... Pass? False
37100.0 	: 33.70100867233634 	 ... Pass? False
37200.0 	: 30.348332587110804 	 ... Pass? False
37300.0 	: 37.851906668661 	 ... Pass? False
37400.0 	: 46.34569029090437 	 ... Pass? False
37500.0 	: 40.12779785411087 	 ... Pass? False
37600.0 	: 40.017954872262294 	 ... Pass? False
37700.0 	: 38.968715975075156 	 ... Pass? False
37800.0 	: 37.71227391630225 	 ... Pass? False
37900.0 	: 40.77764544737761 	 ... Pass? False
38000.0 	: 42.03386381244104 	 ... Pass? False
38100.0 	: 43.17696160058071 	 ... Pass? False
38200.0 	: 40.8206047367798 	 ... Pass? False
38300.0 	: 34.78755343879351 	 ... Pass? False
38400.0 	: 38.514496789431234 	 ... Pass? False
38500.0 	: 41.25183162717937 	 ... Pass? False
38600.0 	: 34.8998227170559 	 ... Pass? False
38700.0 	: 35.56500540126457 	 ... Pass? False
38800.0 	: 36.9831209740955 	 ... Pass? False
